img_index,person,bicycle,car,motorcycle,chair,couch,potted plant,bed,dining table,toilet,tv,laptop,microwave,oven,toaster,sink,refrigerator
16657,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
16658,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16659,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
16660,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1
16661,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
16662,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16663,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16664,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
16665,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1
16666,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0
16667,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
16668,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16669,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
16670,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0
16671,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
16672,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1
16673,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1
16674,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16675,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0
16676,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16677,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
16678,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1
16679,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1
16680,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
16681,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1
16682,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
16683,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
16684,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1
16685,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
16686,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
16687,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16688,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1
16689,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16690,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16691,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1
16692,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16693,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1
16694,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1
16695,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
16696,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1
16697,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0
16698,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16699,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
16700,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
16701,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1
16702,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
16703,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
16704,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1
16705,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
16706,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16707,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
16708,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
16709,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
16710,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1
16711,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0
16712,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
16713,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1
16714,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
16715,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1
16716,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1
16717,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
16718,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
16719,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16720,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1
16721,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
16722,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
16723,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1
16724,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
16726,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16727,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
16728,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16729,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
16730,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
16731,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16732,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
16733,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16734,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
16735,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
16736,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1
16737,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16738,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1
16739,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
16740,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1
16741,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1
16742,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0
16743,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
16744,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1
16745,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1
16746,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1
16747,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0
16748,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16749,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1
16750,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1
16751,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
16752,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16753,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16754,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1
16755,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0
16756,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1
16757,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
16758,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16759,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0
16760,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16761,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
16762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16763,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1
16764,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1
16765,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
16766,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
16767,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
16768,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16769,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1
16770,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
16771,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1
16772,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
16773,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1
16774,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
16775,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
16776,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1
16777,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16779,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
16780,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
16781,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16782,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
16783,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1
16784,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16785,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0
16786,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
16787,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
16788,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16789,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0
16790,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
16791,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
16792,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
16793,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1
16794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
16795,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
16796,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
16797,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1
16798,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
16799,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
16800,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1
16801,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1
16802,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1
16803,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
16804,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1
16805,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0
16806,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
16807,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
16808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16809,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0
16810,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1
16811,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1
16812,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1
16813,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
16814,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
16815,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1
16816,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1
16817,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
16818,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16819,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16820,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0
16821,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0
16822,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
16823,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0
16824,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
16825,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1
16826,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1
16827,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1
16828,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1
16829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16830,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0
16831,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
16832,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16833,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16834,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16835,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
16836,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1
16837,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1
16838,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16839,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1
16840,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16841,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1
16842,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1
16843,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
16844,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0
16845,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1
16846,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
16847,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16848,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
16849,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1
16850,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
16851,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
16852,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0
16853,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1
16854,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1
16855,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0
16856,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
16857,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
16858,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
16859,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1
16860,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16861,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16862,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16863,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
16864,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
16865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16866,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16867,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
16868,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
16869,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
16870,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1
16871,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
16872,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
16873,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16874,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16875,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16876,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1
16877,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16878,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
16879,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0
16880,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16881,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
16882,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
16883,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
16884,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16885,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16886,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16887,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
16888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16889,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1
16890,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16892,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1
16893,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
16894,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1
16895,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
16896,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
16897,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
16898,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0
16899,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
16900,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
16901,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1
16902,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
16903,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
16904,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
16905,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1
16906,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16907,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16908,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
16909,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1
16910,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
16911,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
16912,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
16913,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16914,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1
16915,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16916,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16917,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16918,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1
16919,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
16920,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1
16921,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16922,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0
16923,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1
16924,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
16925,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0
16926,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1
16927,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
16928,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1
16929,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16930,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1
16931,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16932,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
16933,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0
16934,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
16935,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0
16936,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
16937,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1
16938,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
16939,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1
16940,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1
16941,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16942,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0
16943,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1
16944,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16945,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
16946,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0
16947,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1
16948,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
16949,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
16950,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
16951,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
16952,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
16953,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0
16954,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1
16955,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
16956,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
16957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16958,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0
16959,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
16960,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
16961,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16962,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
16963,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1
16964,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
16965,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1
16966,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16967,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
16968,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
16969,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16970,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
16971,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16972,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
16973,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
16974,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
16975,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1
16976,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
16977,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
16978,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16979,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1
16980,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1
16981,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
16982,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1
16983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16984,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1
16985,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0
16986,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0
16987,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
16988,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
16989,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
16990,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
16991,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1
16992,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
16993,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1
16994,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
16995,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
16996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16997,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1
16998,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
16999,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0
17000,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0
17001,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1
17002,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
17003,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1
17004,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0
17005,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
17006,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1
17007,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1
17008,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
17009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17010,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1
17011,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
17012,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0
17013,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
17014,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
17015,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0
17016,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
17017,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
17018,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
17019,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
17020,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1
17021,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1
17022,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
17023,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0
17024,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0
17025,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
17026,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1
17027,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1
17028,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
17029,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1
17030,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
17031,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1
17032,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1
